count,cite,rank,year
1,"Adams A 2011 J Homosexual",9861,2011
1,"Nettleton S 2008 Sociology Hlth Illne",9861,2008
1,"Kislitsyna O 2009 Sociological Res",9861,2009
1,"England P 2010 Ann M Pop Ass Am Dal",9861,2010
1,"Rathzel N 1994 Shifting Identities",9861,1994
1,"Robbins P 2007 Lawn People Grasses",9861,2007
1,"Wall K 2004 Soc Policy Admin",9861,2004
1,"Marger M 2011 Social Inequality PA",9861,2011
1,"Wallace S 2009 Med Care",9861,2009
1,"Albrecht J 1999 J Hum Resour",9861,1999
1,"Sumerau J 2010 Thesis Florida State",9861,2010
1,"Durkheim E 1964 Rules Sociological M",9861,1964
1,"[anonymous] 1900 J Soc Comp Legislati",9861,
1,"Singh I 2004 Soc Sci Med",9861,2004
1,"King G 2011 Demogr Res",9861,2011
1,"Jorgenson A 2007 Soc Sci Res",9861,2007
1,"Weil D 2010 Lera Ann M Atl GA",9861,2010
1,"Hennig M 2007 Soc Networks",9861,2007
1,"Estevez-abe M 2001 Varieties Capitalism",9861,2001
1,"Fattore G 2010 Bmc Health Serv Res",9861,2010
1,"Light I 2008 Int Migr Rev",9861,2008
1,"Kashima Y 1995 J Pers Soc Psychol",9861,1995
1,"United S No Year No Source",9861,
1,"Hutchby I 2001 Sociology",9861,2001
1,"Oxfam A 2002 Mugg Pov Your Coff C",9861,2002
1,"Scannell L 2010 J Environ Psychol",9861,2010
1,"Rao V 2003 J Dev Econ",9861,2003
1,"Culpepper P 1999 German Skills Machin",9861,1999
1,"Urban J 2009 US Raids Fight Traff",9861,2009
1,"Usbureau O 1931 Stat Abstr",9861,1931
1,"Marcoux A 2002 Popul Dev Rev",9861,2002
1,"Cross R 2004 Hidden Power Social",9861,2004
1,"Dequech D 1999 J Post Keynesian EC",9861,1999
1,"Jennrich R 2008 Psychometrika",9861,2008
1,"Hawkins E 2004 Psychol Bull",9861,2004
1,"Nyden P 2003 J Gen Intern Med",9861,2003
1,"United N 2008 Stat Worlds Cit",9861,2008
1,"Reisner S 2010 J Urban Health",9861,2010
1,"Yancey P 2009 Christianity Tod Jan",9861,2009
1,"Rucker D 2011 Social Personality P",9861,2011
1,"Alvarez S 1998 Cultures Politics PO",9861,1998
1,"Kline B 2000 1 River Brief Hist U",9861,2000
1,"Morash M 2010 Prison J",9861,2010
1,"Walther E 2002 J Pers Soc Psychol",9861,2002
1,"Windolf P 2002 Corporate Networks E",9861,2002
1,"Mulcahy K 1982 Public Policy Arts",9861,1982
1,"Rosenberg M 1986 Conceiving Self",9861,1986
1,"West H 2010 Prisoners",9861,2010
1,"Twenge J 2001 J Pers Soc Psychol",9861,2001
1,"Seale C 2011 Qualitative Res",9861,2011
1,"Cohen S 1984 Hdb Psychol Hlth",9861,1984
1,"Ehrenreich B 2003 Global Women Nannies",9861,2003
1,"Durand J 1996 Int Migr Rev",9861,1996
1,"Rasmussen M 2003 West",9861,2003
1,"Giugni M 2007 Mobilization",9861,2007
1,"Abel A 2006 Sociol Relig",9861,2006
1,"Marschall M 2004 Polit Behav",9861,2004
1,"Thisted K 2009 Int Oplg Int Thist K",9861,2009
1,"Abrahamson E 1993 Acad Manage Rev",9861,1993
1,"Lacey N 2004 Regulating Law",9861,2004
1,"Mattelart T 1994 Resaux",9861,1994
1,"Rew L 2006 J Adolescent Health",9861,2006
1,"Edlund L 2005 J Eur Econ Assoc",9861,2005
1,"Tilly C 1994 Cities Rise European",9861,1994
1,"Mann J 1990 Los Angeles Tim 0325",9861,1990
1,"Fox J 2006 Comp Polit Stud",9861,2006
1,"Powell W 1970 Higher ED N Carolina",9861,1970
1,"Quadagno J 1989 Soc Probl",9861,1989
1,"General A 2001 Gao01126sp",9861,2001
1,"Marques J 1994 European Rev Social",9861,1994
1,"Roy O 2007 Secularism Confronts",9861,2007
1,"Kaufman J 1999 Am J Sociol",9861,1999
1,"Alfani G 2008 Rev Demografia Hist",9861,2008
1,"Cronin A 2009 Terrorism Ends",9861,2009
1,"Mayer V 2009 Production Studies C",9861,2009
1,"Bauer T 1983 J Comp Econ",9861,1983
1,"Mirola W 2009 Relig Class Am Cultu",9861,2009
1,"Simons L 2001 Thesis U Denver Colo",9861,2001
1,"Yang Y 2005 J Guangdong Coll Pha",9861,2005
1,"Choi H 2010 Workingusa J Labor S",9861,2010
1,"Sen A 2007 Shiv Sena Women Viol",9861,2007
1,"Lee C 2009 Rev Econ Stat",9861,2009
1,"Williams L 2004 J Interpers Violence",9861,2004
1,"Gole N 2003 Soc Res",9861,2003
1,"Hinings C 2005 Oxford Hdb Work Org",9861,2005
1,"Ewig C 2011 Lat Am Polit Soc",9861,2011
1,"Adler E 1997 Eur J Int Relat",9861,1997
1,"Carreira A 2000 Cabo Verde Formacao",9861,2000
1,"Sabatini F 2007 Urb Just Sust C Vanc",9861,2007
1,"Hayes H 2005 Perspectives Magazin",9861,2005
1,"Hardin R 2009 DO You Know EC Ordin",9861,2009
1,"Geertz C 1978 Am Econ Rev",9861,1978
1,"Tomkins S 1962 Affect Imagery Consc",9861,1962
1,"Hurrell A 2007 Global Order Power V",9861,2007
1,"Shuck G 2004 Marks Beast Left Nov",9861,2004
1,"Sheridan L 2003 Trauma Violence Abuse",9861,2003
1,"Fox J 2009 J Polit",9861,2009
1,"Beaverstock J 2005 J Ethn Migr Stud",9861,2005
1,"World H 2009 Glob AD Tob Surv Ban",9861,2009
1,"Besley T 2005 J Eur Econ Assoc",9861,2005
1,"Catalyst 2006 2005 Cat Cens Wom BO",9861,2005
1,"Frosh S 1999 Psychoanalytic Studi",9861,1999
1,"Maume D 2007 Ann Am Acad Polit SS",9861,2007
1,"Daly K 2001 J Marriage Fam",9861,2001
1,"Frank D 1999 Sociol Inq",9861,1999
1,"General A 1997 Gaohehs9774",9861,1997
1,"Transactional R 2007 Judg BY Judg AS Dec",9861,2007
1,"Barry A 1996 Foucault Political R",9861,1996
1,"Connelly R 2003 Appl Econ",9861,2003
1,"Marti G 2010 J Sci Stud Relig",9861,2010
1,"Dash M 1999 Envisioning Israel C",9861,1999
1,"Pielage S 2005 Clin Psychol Psychot",9861,2005
1,"Boston C No Year No Source",9861,
1,"Judt T 1998 Burden Responsibilit",9861,1998
1,"Steensland B 2006 Sociology",9861,2006
1,"Daya S 2004 Evidence Based Obste",9861,2004
1,"Minow M 1993 Narrative Violence L",9861,1993
1,"Sorokin P 1927 Social Cultural Mobi",9861,1927
1,"Auyero J 2010 Sociol Forum",9861,2010
1,"Conde-frazier E 2004 Many Colored Kingdom",9861,2004
1,"Heath C 2003 Sociol Health Ill",9861,2003
1,"Altheide D 2002 Creating Fear News C",9861,2002
1,"Ehrich K 2006 Soc Sci Med",9861,2006
1,"Singer H 2010 J Math Sociol",9861,2010
1,"Gabe T 2005 Hurricane Katrina SO",9861,2005
1,"Regan P 1995 Legislating Privacy",9861,1995
1,"Moore C 1988 PS",9861,1988
1,"Allison P 2010 Survival Anal Using",9861,2010
1,"World H 2003 Glob Inf Young Child",9861,2003
1,"Fisher P 2007 Disabil Soc",9861,2007
1,"Hao L 1997 Am J Sociol",9861,1997
1,"Arluke A 1979 J Health Soc Behav",9861,1979
1,"Glazer N 1978 Public Interest",9861,1978
1,"Holtfreter K 2010 Crim Justice Behav",9861,2010
1,"Smith P 2006 Sociol Rev",9861,2006
1,"Williams M 2000 Millennium-j Int ST",9861,2000
1,"Kaushal N 2006 J Hum Resour",9861,2006
1,"Solorzano D 2000 J Negro Educ",9861,2000
1,"Schwarz N 1996 Answering Questions",9861,1996
1,"Stillwell G 2004 Ethnic Health",9861,2004
1,"Bourdieu P 1972 Esquisse Theorie Pra",9861,1972
1,"Bernstein L 2006 Leon Blum",9861,2006
1,"Zhu Y 1994 J Public Security U",9861,1994
1,"Wolf J 2007 J Health Polit Polic",9861,2007
1,"Huston T 1979 Social Exchange Dev",9861,1979
1,"Warren R 2009 U San Francisco Law",9861,2009
1,"Hibbard J 1997 Health Affair",9861,1997
1,"Mitchell T 1988 Colonising Egypt",9861,1988
1,"Tankard J 1990 J Broadcasting",9861,1990
1,"Kurz K 2004 Home Ownership Socia",9861,2004
1,"Worthen M 2011 J Crime Justice",9861,2011
1,"Iida S 2009 Segmen Reference Man",9861,2009
1,"Spangenberg E 2008 J Consum Psychol",9861,2008
1,"Visser J 2009 Database I Character",9861,2009
1,"Garfinkel H 1974 Ethnomethodology",9861,1974
1,"Jang S 1998 Am Sociol Rev",9861,1998
1,"Andrews D 2001 Econometrica",9861,2001
1,"Joung I 1996 Eur J Public Health",9861,1996
1,"Mesle F 2003 Population Central E",9861,2003
1,"The W 2006 OB OV Weight",9861,2006
1,"Bozdogan H 1987 Psychometrika",9861,1987
1,"Canning V 2010 Int J Human Rights",9861,2010
1,"Pichler F 2007 Eur Sociol Rev",9861,2007
1,"Asma S 2008 Bidi Smoking Public",9861,2008
1,"Wheelock D 2007 Sociol Quart",9861,2007
1,"Starks B 2009 Qual Sociol",9861,2009
1,"Daniel A 1982 Bull Am Acad Psychiatry Law",9861,1982
1,"Thomas G 1994 Trust ED Leadership",9861,1994
1,"Patel S 2008 Curr Opin Psychiatr",9861,2008
1,"Appiah K 1995 Social Postmodernism",9861,1995
1,"Berthoud R 2000 7 Years Lives Brit F",9861,2000
1,"Caspi A 1993 Dev Psychol",9861,1993
1,"Sparks R 2005 Effects Imprisonment",9861,2005
1,"Henderson J 2002 Econ Rev",9861,2002
1,"Umberson D 2003 Death Parent Transit",9861,2003
1,"Patterson C 2001 J Gay Lesbian Psycho",9861,2001
1,"Oda B 2010 Asian Pacific Law J",9861,2010
1,"Hobbes T 1651 Leviathan",9861,1651
1,"Usbureau O 1989 59 US Bur Cens",9861,1989
1,"Glueck S 1928 Harvard Law Rev",9861,1928
1,"Walks R 2006 Can Geogr-geogr Can",9861,2006
1,"Pleck J 2003 Role Fathers Child D",9861,2003
1,"Havemann P 2001 Indigenous Peoples R",9861,2001
1,"Schellekens J 2009 Demography",9861,2009
1,"Beck R 1996 Case Immigration Mor",9861,1996
1,"Krieger N 1993 Am J Prev Med",9861,1993
1,"Gambetta D 2006 Codes Underworld Cri",9861,2006
1,"Gaetano A 2010 One Country 2 Soc RU",9861,2010
1,"Ellaway A 2007 Soc Sci Med",9861,2007
1,"Bolton S 2003 Work Employ Soc",9861,2003
1,"Buttel F 2004 Organ Environ",9861,2004
1,"Perenger T 1998 Brit Med J",9861,1998
1,"Cruz C 2010 Rev Espanola Med Leg",9861,2010
1,"Mclean P 1998 Am J Sociol",9861,1998
1,"Bursik R 1986 Crime Justice",9861,1986
1,"Scott W 1992 Org Env Ritual Ratio",9861,1992
1,"Bongaarts J 2005 Demography",9861,2005
1,"Lawson T 1997 EC Reality",9861,1997
1,"Peat B 2008 Criminal Justice Stu",9861,2008
1,"Augis E 2012 J Sci Stud Relig",9861,2012
1,"Shaw C 1930 J Roller",9861,1930
1,"World V 2010 Publ AV Dat",9861,2010
1,"Frederick W 2006 Corporation BE Good",9861,2006
1,"Hagan J 1998 Mean Streets Youth C",9861,1998
1,"Wapner P 2002 Chi J Int L",9861,2002
1,"Andersen T 2007 Cesifo Econ Stud",9861,2007
1,"Barley S 2004 Gurus Hired Guns War",9861,2004
1,"Fuguitt G 1990 Demography",9861,1990
1,"Kay L 1993 Mol Vision Life Cal",9861,1993
1,"Paschou P 2007 Plos Genet",9861,2007
1,"Chaudhuri S No Year No Source",9861,
1,"O'connor R 1997 Social Sci Q",9861,1997
1,"Tinto V 1988 J High Educ",9861,1988
1,"Adut A 2005 Am J Sociol",9861,2005
1,"Lengfeld H 2009 Z Soziol",9861,2009
1,"Grim B 2006 Interdisciplinary J",9861,2006
1,"Wieviorka M 2005 Social Movement Stud",9861,2005
1,"Usbureau O 2009 2005 Am Comm SU",9861,2009
1,"Agria M 1997 Rural Congregational",9861,1997
1,"Banner L 1983 Am Beauty",9861,1983
1,"Lee G 1991 J Marriage Fam",9861,1991
1,"Coley R 2008 J Abnorm Child Psych",9861,2008
1,"Trahan A 2010 Critical Criminology",9861,2010
1,"Brody G 2003 J Consult Clin Psych",9861,2003
1,"Holt G 2003 Libr Trends",9861,2003
1,"Dul J 2010 Int J Oper Prod Man",9861,2010
1,"Murnen S 1991 J Sex Res",9861,1991
1,"Morris A 2005 Motherhood Power Opp",9861,2005
1,"Anderson E 2008 Wall Poor Young Blac",9861,2008
1,"Benami I 1996 J Art Manag Law Soc",9861,1996
1,"Lefcourt H 1991 Measures Personality",9861,1991
1,"Whitbeck L 2010 J Am Indian ED",9861,2010
1,"Arts K 2009 Relig Begin 21 Eeuw",9861,2009
1,"Miller J 2001 One Guys Girls Gangs",9861,2001
1,"Hedeker D 2005 Ency Stat Behav Sci",9861,2005
1,"Wood E 2003 Insurgent Collective",9861,2003
1,"Feride A 2008 Report Anal Intersec",9861,2008
1,"Sasaki M 2002 J Hum Resour",9861,2002
1,"Gilchrist P 2011 Int J Sport Policy P",9861,2011
1,"Murphy M 2011 Int Handb Popul",9861,2011
1,"Curtis R 1975 Sociology Belief",9861,1975
1,"Nijnatten C 1998 Detention Dev Perspe",9861,1998
1,"Thompson E 1993 J Gerontol",9861,1993
1,"Keller E 1983 Feeling Organism Lif",9861,1983
1,"Seager R 2002 Westward Dharma Budd",9861,2002
1,"Kerber K 1988 J Am Hist",9861,1988
1,"Dimatteo M 2009 J Black Psychol",9861,2009
1,"Furstenberg F 1995 Escape Poverty What",9861,1995
1,"Am C 2010 Am Comm Surv 1",9861,2010
1,"Simmons R 1987 Moving Adolescence I",9861,1987
1,"Usdepartment O 1914 Pris Juv Del 1910",9861,1914
1,"Grodsky E 2010 Ann Am Acad Polit SS",9861,2010
1,"Dunn M 2003 J Educ Behav Stat",9861,2003
1,"Pickel G 2009 Church Relig Cont EU",9861,2009
1,"Light I 1994 Soc Probl",9861,1994
1,"Naremore J 1988 Acting Cinema",9861,1988
1,"Waite L 1999 Responsive Community",9861,1999
1,"Gamble B 1997 Am J Polit Sci",9861,1997
1,"Vaisey S 2007 Am Sociol Rev",9861,2007
1,"Appleby R 2011 Rethinking Secularis",9861,2011
1,"Karlberg M 2005 J NW Communication A",9861,2005
1,"Merton K 1946 Mass Persuasion Soci",9861,1946
1,"Moore G 2004 J Bus Ethics",9861,2004
1,"Rothblum E 2000 J Soc Issues",9861,2000
1,"Levi M 2007 Cooperation Trust",9861,2007
1,"Finkelman P 1993 Northwest U Law Rev",9861,1993
1,"Zucker N 1983 Ann Am Acad Polit SS",9861,1983
1,"Kozol J 1988 Rachel Her Children",9861,1988
1,"Gerber G 2009 Sex Roles",9861,2009
1,"Von G 1984 Invented Reality",9861,1984
1,"Bashford A 2010 Tuberculosis Then NO",9861,2010
1,"Williams M 1999 Criminal Justice Pol",9861,1999
1,"Bollen K 1990 Soc Forces",9861,1990
1,"Yamaguchi K 1990 Qual Quant",9861,1990
1,"Baumgartner F 2002 Policy Dynamics",9861,2002
1,"Coile C 2004 10810 Nber",9861,2004
1,"British S 2002 Stat Eth Pract Brit",9861,2002
1,"Brimelow P 1995 Alien Nation Common",9861,1995
1,"Lindsey A 1964 Pullman Strike",9861,1964
1,"Smith S 2001 Public Admin Rev",9861,2001
1,"Boal F 1996 Planning Practice RE",9861,1996
1,"Peterson R 2006 Many Colors Crime",9861,2006
1,"Litt J 2000 Med Motherhood Persp",9861,2000
1,"Keay A 2011 European Business LA",9861,2011
1,"Breen R 1994 Sociol Method Res",9861,1994
1,"Blackwell D 2010 Vital Hlth Stat",9861,2010
1,"Worden S 1992 Deviant Behav",9861,1992
1,"Pergamit M 2010 Runaway Youths Knowl",9861,2010
1,"Wood S 2006 Int Rev Retail Distr",9861,2006
1,"Kan M 2008 J Marriage Fam",9861,2008
1,"Herrick C 2009 Sociol Health Ill",9861,2009
1,"Sherman L 1997 Preventing Crime Wha",9861,1997
1,"Lamoreaux N 2001 Am Econ Rev",9861,2001
1,"Silber I 1995 Soc Res",9861,1995
1,"Solmeyer A 2010 72 Ann C Nat Counc F",9861,2010
1,"Alexi M 2008 Workw Nex Summ",9861,2008
1,"Bullard J 1974 Community Conditions",9861,1974
1,"Skocpol T 2003 Deminished Democracy",9861,2003
1,"Gray J 1995 Fam EC Resour Manag",9861,1995
1,"Plumridge E 1997 Sociol Health Ill",9861,1997
1,"Noell J 1982 Sociol Educ",9861,1982
1,"Batchelor A 2005 Local Env",9861,2005
1,"Krasner S 1984 Comp Polit",9861,1984
1,"Calarco J 2011 Negotiating OP Unpub",9861,2011
1,"Khanna P 1979 Int J Psychol",9861,1979
1,"Watson S 2006 City Publics Disench",9861,2006
1,"Huberman B 2009 1 Monday",9861,2009
1,"Benjamin T 2000 Revolucion Mexicos G",9861,2000
1,"Sklair L 1993 Assembling Dev Maqui",9861,1993
1,"Phillips-fein K 2009 Invisible Hands Maki",9861,2009
1,"Roth W 2012 Race Migrations Lati",9861,2012
1,"Campbell M 2006 Sociol Quart",9861,2006
1,"Torstensson M 1990 J Quantitative Crimi",9861,1990
1,"Bratsberg B 2002 J Hum Resour",9861,2002
1,"Mamiya L 2001 Ency African African",9861,2001
1,"Lomborg B 1996 Am Sociol Rev",9861,1996
1,"Huijnk W 2012 Jaarrapport",9861,2012
1,"Birth K 2006 Missiology Int Rev",9861,2006
1,"Blumer H 1962 Human Behav Social P",9861,1962
1,"Lazarus L 2006 Mod Law Rev",9861,2006
1,"Pew R 2008 Pew For Rel Publ Lif",9861,2008
1,"Webster G 2000 Margin Error Ethics",9861,2000
1,"Muhuri P 1991 Popul Dev Rev",9861,1991
1,"Statistics C 2006 Part Act Lim Surv AN",9861,2006
1,"Myers D 1976 Psychol Bull",9861,1976
1,"Weber E 2010 Wires Clim Change",9861,2010
1,"NG N 2006 B World Health Organ",9861,2006
1,"Sayer L 2011 Am J Sociol",9861,2011
1,"Zipp J 1994 Soc Probl",9861,1994
1,"Blumstein A 1993 U Colo Law Rev",9861,1993
1,"Snoep L 2008 J Happiness Stud",9861,2008
1,"Rosenfeld M 2012 Am Sociol Rev",9861,2012
1,"Lee S 2007 Debating New Social",9861,2007
1,"Donovan M 1999 Writing Natl Hist W",9861,1999
1,"Mehta N 2011 Continued Increases",9861,2011
1,"Massey D 2005 For Space",9861,2005
1,"Howson A 2005 Embodying Gender",9861,2005
1,"Shearing C 1996 Policing Change Chan",9861,1996
1,"Van P 1985 Beginnen Eindhoven A",9861,1985
1,"Neale J 1997 Housing Rev",9861,1997
1,"Orzechowicz D 2008 Soc Psychol Quart",9861,2008
1,"Biddle N 2010 Caepr Res Monograph",9861,2010
1,"Aksartova S 2005 Thesis Princeton U P",9861,2005
1,"Statham H 1993 Brit Med J",9861,1993
1,"Hochschild A 1997 Time Bind",9861,1997
1,"Cohen J 1969 Stat Power Anal Beha",9861,1969
1,"Ettema J 1994 Audiencemaking Media",9861,1994
1,"Leeuw J 1977 Recent Dev Stat",9861,1977
1,"Weissman M 1996 Jama-j Am Med Assoc",9861,1996
1,"Belsky J 2007 Curr Dir Psychol Sci",9861,2007
1,"Henslin J 2002 Sociology Down TO EA",9861,2002
1,"Burawoy M 2009 Extended Case Method: Four Countries",9861,2009
1,"Castells M 1973 Eure",9861,1973
1,"Coleman P 1974 Debtors Creditors AM",9861,1974
1,"Smith A 2009 Worldviews",9861,2009
1,"Dilworth-anderson P 2002 Gerontologist",9861,2002
1,"Smedley B 2000 Promoting Hlth Inter",9861,2000
1,"[anonymous] 2009 Sourcebook Criminal",9861,
1,"Burch T 1996 Sociol Quart",9861,1996
1,"Pollak R 2000 Ties Bind Perspectiv",9861,2000
1,"Hora P 2002 Subst Use Misuse",9861,2002
1,"Gerges F 2005 Far Enemy Why Jihad",9861,2005
1,"Lahey B 1999 J Abnorm Child Psych",9861,1999
1,"Jameson F 1991 Postmodernism Cultur",9861,1991
1,"Bronars S 1994 Am Econ Rev",9861,1994
1,"Tiggemann M 1984 J Occup Psychol",9861,1984
1,"Farnham J 1931 Communication 0310",9861,1931
1,"Morwitz V 2005 Appl Stoch Model Bus",9861,2005
1,"Wooldridge J 2008 Intro Econometrics M",9861,2008
1,"Huang S 1999 Environ Plann",9861,1999
1,"Thompson B 2002 Feminist Stud",9861,2002
1,"Parks C 1994 J Conflict Resolut",9861,1994
1,"Hiebert D 2000 Can Geogr-geogr Can",9861,2000
1,"Freire P 1997 Pedagogia Autonomia",9861,1997
1,"Medecins S 2001 Unt Web Ant Pric Red",9861,2001
1,"Wong F 2006 J Multicult Couns D",9861,2006
1,"Meyer R 2010 Popul Environ",9861,2010
1,"Leander A 2008 Qualitative Methods in International Relations: A Pluralist Guide",9861,2008
1,"Conde F 2002 Rev Esp Salud Publica",9861,2002
1,"Halman L 2001 Res Social Sci Study",9861,2001
1,"Grossetti M 2005 Soc Networks",9861,2005
1,"Kneebone S 2000 Public Law Rev",9861,2000
1,"Ben-shalom Y 2011 17042 Nber",9861,2011
1,"Gong E 2010 Hiv Testing RI Unpub",9861,2010
1,"Swartz D 2003 Theor Soc",9861,2003
1,"Brady H 1995 Am Polit Sci Rev",9861,1995
1,"Twisk J 2004 Eur J Epidemiol",9861,2004
1,"Demertzis N No Year No Source",9861,
1,"Andersson U 2002 Strategic Manage J",9861,2002
1,"Lovejoy D 1972 Glorious Revolution",9861,1972
1,"Ford J 2008 Obstet Gynecol",9861,2008
1,"Seccombe I 1983 Brit Soc Middle E ST",9861,1983
1,"Warde A 1999 Sociology",9861,1999
1,"Karsenti B 1994 M Mauss Fait Social",9861,1994
1,"Vogel B 2003 Am J Criminal Justic",9861,2003
1,"Solove D 2003 Inform Privacy Law C",9861,2003
1,"Kelly N 2010 Am J Polit Sci",9861,2010
1,"Routhier G 1997 Leglise Canadienne V",9861,1997
1,"Goldberg D 1993 Racist Culture Philo",9861,1993
1,"Schevitz T 2002 San Francisco C 1126",9861,2002
1,"Ortiz M 2009 Cuenta Publica Junji",9861,2009
1,"Weir M 1992 Politics Jobs Bounda",9861,1992
1,"Lock P 1977 B Peace Proposals",9861,1977
1,"Heckmann F 2003 Integration Immigran",9861,2003
1,"Blumenthal S 1986 Rise Counter Establi",9861,1986
1,"Singhal A 1982 Psychol Rep",9861,1982
1,"Minnesota P 2009 Int Publ US Micr Ser",9861,2009
1,"Cottone J 2007 J Sci Stud Relig",9861,2007
1,"Srivastava S 2009 Econ Polit Weekly",9861,2009
1,"Burdette A 2009 Sociol Relig",9861,2009
1,"[anonymous] 2009 Economist 0806",9861,
1,"Prest A 1980 Value Added Taxation",9861,1980
1,"Berube A 2005 Living Cities Census",9861,2005
1,"Toke D 2008 Renew Sust Energ Rev",9861,2008
1,"Davis A 2003 Are Prisons Obsolete",9861,2003
1,"Dreyfus K 2007 J Musicol Res",9861,2007
1,"Baum C 2002 Labour",9861,2002
1,"Polletta F 2006 Oxford Hdb Contextua",9861,2006
1,"Gitlin T 1987 Sixties",9861,1987
1,"Blanck H 2007 Morbidity and Mortality Weekly Report",9861,2007
1,"Barker F 2003 S African Labour Mar",9861,2003
1,"Therborn G 1989 Comp Hist Public Pol",9861,1989
1,"Sobal J 2010 State Blogosphere",9861,2010
1,"Perkins D 1993 J Environ Psychol",9861,1993
1,"Gottschalk P 2009 J Econ Perspect",9861,2009
1,"Boily M 2010 Hiv Therapy",9861,2010
1,"Lindesmith A 1938 Am J Sociol",9861,1938
1,"Cohen M 2003 Jewish Soc Stud",9861,2003
1,"Artieres P 2008 1968 Annees Politiqu",9861,2008
1,"Eisenberger R 1986 J Appl Psychol",9861,1986
1,"Wang Z 2003 China Rev",9861,2003
1,"Kanin E 1967 J Marriage Fam",9861,1967
1,"Smyth M 2009 Crit Terror Stud",9861,2009
1,"Tolnay S 1999 Am Sociol Rev",9861,1999
1,"Bongaarts J 1983 Iussp Newsletter",9861,1983
1,"Finke R 1990 J Church State",9861,1990
1,"Paster T 2011 Socioeconom in Press",9861,2011
1,"Keeler J 2005 Jcms-j Common Mark S",9861,2005
1,"Dynarski S 2004 Coll Choices EC GO G",9861,2004
1,"Dillman D 2008 Internet Mail Mixed",9861,2008
1,"Buzan B 2009 Evolution Int Securi",9861,2009
1,"Loe M 2004 Rise Viagra Little B",9861,2004
1,"Hirst P 1999 Globalization Questi",9861,1999
1,"Hardesty J 2006 Fam Relat",9861,2006
1,"Bennett A 2006 Polit Anal",9861,2006
1,"Uscensus B 2000 Tabl 1 Tot Pop Hous",9861,2000
1,"Hamilton G 1988 Am J Sociol",9861,1988
1,"Guzzini S 2000 Eur J Int Relat",9861,2000
1,"Vega W 1995 Study Latinofamilies",9861,1995
1,"Boer R 2009 Political Grace Revo",9861,2009
1,"Cooley A 2002 Int Security",9861,2002
1,"Evans H 1997 Women Sexuality Chin",9861,1997
1,"Baldassar L 2000 Theoretical Methodol",9861,2000
1,"Sanders T 2008 Sociology",9861,2008
1,"Parfit D 1982 Synthese",9861,1982
1,"Mcnamee C 2011 Demogr Res",9861,2011
1,"Hammen C 2008 J Abnorm Child Psych",9861,2008
1,"Meier A 2009 J Marriage Fam",9861,2009
1,"Baubock R 1994 Aliens Citizens",9861,1994
1,"[anonymous] 1921 Washington Post 1229",9861,
1,"Jackson J 2010 Policing J Policy PR",9861,2010
1,"Watts E 1981 Criminology",9861,1981
1,"Blau D 2006 Hdb EC ED",9861,2006
1,"Barna G 2005 Past Rev Maj Infl CH",9861,2005
1,"Price J 1984 Psychol Rep",9861,1984
1,"Rafaeli A 1991 Acad Manage J",9861,1991
1,"LE B 2006 Pathway Crime",9861,2006
1,"Yegenoglu M 2012 Relig State Comp Soc",9861,2012
1,"Goetting A 1995 Homicide Families OT",9861,1995
1,"Klein I 1973 J Asian Stud",9861,1973
1,"[anonymous] 2004 NY Times",9861,
1,"Dukes R 2009 Policing",9861,2009
1,"Esping-andersen G 1999 3 Worlds Welfare Cap",9861,1999
1,"Briggs D 2001 Chance",9861,2001
1,"Amann K 1994 Z Soziol",9861,1994
1,"Fischbacher U 2007 Exp Econ",9861,2007
1,"Roscigno V 2011 Soc Forces",9861,2011
1,"Vilhelmsson R 2007 J Immigrant Refugee",9861,2007
1,"Shanahan M 1991 Soc Psychol Quart",9861,1991
